,stop_id,stop_lat,stop_lon,stop_name,no_of_passengers_avg
4203,1823,12.90868197,77.53854001,"Arehalli Gate,AREHALLI CROSS,OPPOSITE OF R.K COLOUR LAB",43
4204,967,13.02060546,77.61905471,Kadugondanahalli,17
4205,3406,13.07746428,77.53030973,Muthkuru,23
4206,491,12.99494661,77.64364713,"Old Bayappanahalli,MARUTHI SEVA NAGARA,IN FRONT OF BBMP OFFICE",6
4207,4873,12.74497806,77.72509835,Thattaguppe,7
4208,1067,13.03604788,77.73585192,Avalahalli,25
4209,1373,12.91954,77.5421,VB Bakery,10
4210,1684,12.96023039,77.66610368,HAL Market,20
4211,4503,12.94028502,77.74720486,"Varthuru,VARTURU,BESIDE ANJANEYA TEMPLE(RIGHT SIDE)",29
4212,606,13.00479904,77.63682949,"Indian Oil Sevanagar,MARUTHI SEVA NAGARA,OPPOSITE OF S.R.S.WINES",46
4213,311,12.94705,77.59445,"Wilson Garden 7th Cross,WILSON GARDEN,OPPOSITE OF ABHAYA HOSPITAL",13
4214,2696,12.97214686,77.46047313,"Dombarahatti Dongadipura Cross,GONGADIPURA,IN FRONT OF OPEN AREA",16
4215,2406,12.90223104,77.36735148,"Suliwara Cross,IN FRONT OF I.S.R.O. CENTER",8
4216,1934,12.88621362,77.45038248,"Ramohalli Cross,KUMBALAGUDU,IN FRONT OF RAJARAJESHWARI COLLEGE OF ENGINEERING",31
4217,1286,12.778996,77.643735,Jigani APC Circle,10
4218,4047,13.00759617,77.64079353,"Subbaianapalya,SUBBAIAHAN PALYA,IN FRONT OF AYYAPPA STORES",10
4219,4428,13.03134318,77.85128597,Govinda Pura,30
4220,2530,12.85188644,77.3640213,"Marale Gowdanadoddy,IN FRONT OF RESIDENTIAL AREA",5
4221,86,12.91153153,77.55555435,"Gowdana palya,TELECOM NAGARA,BESIDE SRI BALAJI C.D.CENTRE",17
4222,2186,13.00265218,77.39399808,"Mallasandra,MALLASANDRA,BESIDE SRI VEERABHADRA SWAMY TEMPLE",8
4223,2428,12.87449665,77.28348504,"Athimgere Gate,ATHIMGERE,BESIDE MARAMMA TEMPLE ARCH",10
4224,3884,13.058017,77.62357,"Rachenahalli,RACHENAHALLI,BEHIND ASHWATHA KATTE",1
4225,1529,13.00222606,77.54488102,"Nagapura,MAHALAKSHMIPURAM,OPPOSITE OF THE BANGLORE CITY CO-OPERATIVE BANK",16
4226,4488,12.92855546,77.73948528,"Vinayaka Nagara,GUNJURU,IN FRONT OF AJAY VET PHARMA(H.P PETROL BUNK(LEFT SIDE))",22
4227,3658,13.29571616,77.53614786,"TOLLGATE DODDABALLAPURA,DODDABALLAPURA,IN FRONT OF MEHER MEDICALS",19
4228,4888,12.83460801,77.69733503,"Sampige,ELECTRONIC CITY POST,OPPOSITE OF AMBIKA DEPARTMENT STORE",46
4229,1658,13.02659917,77.60404461,"Sulthan Palya,RT NAGARA POST,OPPOSITE OF SEA HORSE AQUARIUM",39
4230,4404,13.05802819,77.83643269,"Haralur Cross,HARALURU",45
4231,2031,12.87384144,77.56119811,"Avalahalli BDA Layout Cross,AVALAHALLI B.D.A,IN FRONT OF ADITYA GASES",37
4232,4414,13.13572525,77.85625532,BIMAKANAHALLI,42
4233,3203,13.15978211,77.41891005,"Arjuna Bettahalli,ARJUNA BETTAHALLI,IN FRONT OF BASAVANNA TEMPLE",5
4234,4117,13.02061141,77.6761319,"Koshys Hospitals,RAMAMURTHI NAGARA,IN FRONT OF KOSHYS HOSPITAL",1
4235,956,13.01176167,77.67879709,"Church RM Nagar,RAMAMURTHI NAGARA,IN FRONT OF VISMAYA ENTERPRISES",18
4236,1404,12.97194152,77.52917262,"Saraswathi Nagara Vijayanagara,SARASWATHI NAGARA,IN FRONT OF VIJAYANAGARA POLICE OUT POST",5
4237,4302,12.99718584,77.66278284,"Benniganahalli,KASTURI NAGARA,OPPOSITE OF AUXILIARY PANEL CHANNASANDRA BYPASS",20
4238,316,12.91658286,77.59930316,"Jayadeva Hospital,JP NAGARA 3RD PHASE,BESIDE MAAS UNIQUE TOWER",40
4239,3509,13.13829903,77.61734295,"Bharathi Nagara,IN FRONT OF I.A.F.COMPOUND",11
4240,1871,12.78221567,77.48931829,"Chudahalli,KERECHUDA HALLI,IN FRONT OF KABALAMMA TEMPLE",21
4241,3910,13.07983089,77.68550318,"Kada Agrahara Cross,KADA AGRAHARA,BESIDE OPEN AREA",23
4242,1534,13.01859414,77.53973725,"Krishnananda Nagara Mahalakshmi Nagara,J.B.KAVAL, KRISHNANANDA NAGARA, NANDINI LAYOUT,IN FRONT OF LOURDS HIGH SCHOOL",19
4243,4137,13.02228411,77.64743247,"Babusab Palya,H.R.B.R.,IN FRONT OF NANDINI MILK PARLOUR",16
4244,3713,13.05587634,77.59378582,"Jn of Dasarahalli Road,KODIGEHALLI GATE,IN FRONT OF R.M.Z.LATITUDE",37
4245,4682,12.89331318,77.85032353,"Ganagaluru cross,GANGALURU,BESIDE ASHWATHA KATTE & FIELDS",19
4246,4399,13.09000377,77.83604876,"Halasahalli Gate,HALASAHALLI,IN FRONT OF ANJANEYA TEMPLE",8
4247,1455,12.97549178,77.53662471,"Govindaraj Nagara,VIJAYANAGARA,IN FRONT OF INDIAN OVERSEAS BANK",6
4248,2044,12.89445313,77.57180493,Ganapathipura Cross,14
4249,3928,13.056332,77.658578,Kyalasanahalli,27
4250,2093,12.81813397,77.49285727,"Utthari,UTTARI,OPPOSITE OF DOOR NO 35",14
4251,2896,13.0839535,77.41726002,Ashrama Binnamangala,19
4252,4279,12.98356822,77.87124833,"Lingadeva Mallasandra Gate,OPPOSITE OF GOVT. SCHOOL",19
4253,4493,12.91180626,77.77686465,"Nerige,IN FRONT OF ASWATHA  KATTE",6
4254,1894,12.69752895,77.47823621,Harohalli Depot,8
4255,2445,12.87615571,77.40114026,"CK Thandya Cross,C.K.THANDYA,BESIDE OPEN AREA",14
4256,2818,13.01368872,77.4834723,"Thigalarapalya Church,BESIDE PROVISION STORE",3
4257,5332,13.044048,77.554875,MES Road BEL Circle,44
4258,4625,12.92002187,77.65167614,"H S R 7th Cross,HSR LAYOUT 1ST SECTOR,OPPOSITE OF BHARAT PETROL BUNK & IN FRONT OF CELIO STAR",16
4259,2748,12.910096,77.394076,"Dodda Aladamara,Dodda Aladamara ,Aladamara",22
4260,1008,12.76924846,77.41333226,DEPOT-36,12
4261,996,12.99587572,77.54008425,"Kamalanagar Water Tank,BASAVESHWARANAGARA,OPPOSITE OF AXIS BANK",19
4262,3829,13.03039364,77.6211266,"Arabic college,ARABIC COLLEGE,IN FRONT OF ARABIC COLLEGE",38
4263,1921,12.84303405,77.45152206,"Gollahalli,K.GOLLAHALLI,OPPOSITE OF MANDALA PANCHAYAT OFFICE",32
4264,4619,12.939517,77.694818,Kada Bisanahalli,34
4265,1136,13.04083259,77.62444685,Nagavara Junction,22
4266,1701,13.01176196,77.59304586,"CIL,JC NAGARA, RT NAGARA,IN FRONT OF CONTROLLERATE OF QUALITY ASSURANCE",8
4267,589,12.91712133,77.49038271,Mylasandra Cross,21
4268,3039,13.1624381,77.48079201,"Hesaraghatta Indo Danish Farm,HASARAGHATTA,BESIDE ANJANEYA TEMPLE",7
4269,361,12.99552399,77.61679616,"Sindhi Colony,FRAZER TOWN,IN FRONT OF BBMP CHOULTRY",14
4270,2763,13.03289627,77.39636069,"Hunnigere,HUNIGERE,BESIDE MARAMMA TEMPLE",16
4271,4037,13.24515,77.79749,Channarayapatna,1
4272,971,12.97726591,77.59921884,MG statue,20
4273,1500,13.01557481,77.5261843,"Laxmidevi Nagar,LAKSHMIDEVI NAGARA,OPPOSITE OF GANESHA TEMPLE",0
4274,1986,12.72754384,77.46830763,MANAGANAHALLI,36
4275,2009,12.74530507,77.52337261,"Girigowdana Doddi,GIRIGOWDA DODDI,IN FRONT OF GOVERNMENT HIGHER PRIMARY SCHOOL",26
4276,3508,13.13158453,77.61518846,"IAF,YELAHANKA,IN FRONT OF I.A.F.GATE",23
4277,4828,12.82033866,77.66894245,Thirupalya MUNESHWARA DEVASTHANA,5
4278,1877,12.77463518,77.47850544,"Sundaram Estate,NELOGULI,IN FRONT OF CHANDY FARM",38
4279,4612,12.96937014,77.73566804,"Nallurahalli,WHITEFIELD,BESIDE ASHWATHA KATTE(LEFT SIDE)",13
4280,5081,12.84369,77.6051,Basavanna Devasthana,33
4281,2840,13.00898958,77.41955396,"KITTANAHALLI,KITTANAHALLI,BESIDE GOVERNMENT PRIMARY SCHOOL",17
4282,4192,12.95897825,77.81607933,"Anugondana halli Cross,OPPOSITE OF GOVT. GENERAL HOSPITAL",23
4283,4646,12.90493444,77.67607787,"Bovi Calony,KASAVANAHALLI,IN FRONT OF AISHWARYA VALUE MART",16
4284,50,13.02920714,77.55914174,"Mathikere Post Office,MATHIKERE,IN FRONT OF SAI INTERNATIONAL ELECTRONICS",19
4285,4312,12.99759434,77.7644919,"Kadugodi Bapuji circle ,KADUGODI,IN FRONT OF ALANKAR BAKERY",31
4286,5307,13.04163138,77.54738382,"Jalahalli Village,JALAHALLI,BESIDE OPEN AREA",31
4287,3561,13.17151886,77.59892289,"Ramagere School Tharahunase,IN FRONT OF HANUMAN HOTEL",41
4288,3820,13.18401846,77.70522561,"Kadayarappanahalli,KADAYERRAPPANAHALLI,BESIDE MILK DAIRY",37
4289,655,12.96839207,77.64148308,"New Horizon School,INDIRA NAGARA,BESIDE METHODIST CHURCH",23
4290,1709,12.91939489,77.61510094,"Jaibheemanagara,BTM LAYOUT 1ST STAGE,IN FRONT OF VIGHNESH DEVELOPERS",45
4291,3438,13.04177683,77.57260858,"Nagashettyhalli,NAGASHETTYHALLI,BESIDE MARAMMA TEMPLE",5
4292,1394,13.01473907,77.55631314,"Kirloskar,YESHAWANTHAPURA,BESIDE KIRLOSKAR FACTORY YESHAWANTHAPURA",20
4293,1081,12.9892341,77.50584804,"Sunkadakatte,SUNKADA KATTE,IN FRONT OF ASHWATHA KATTE",7
4294,4505,12.93285806,77.75819432,"HALASA HALLI CROSS�,BESIDE OPEN AREA",28
4295,4173,12.99409743,77.66342632,Bennigana Halli,12
4296,74,12.98303821,77.60323522,"Shivajinagar Bus Station,SHIVAJI NAGARA,BESIDE BMTC BUS STAND",25
4297,3798,13.13184675,77.64745624,"Sathanur,SATHANURU,BESIDE OPEN AREA",20
4298,1083,12.95718506,77.57275748,"Makkalakoota,CHAMARAJA PETE,BESIDE THE BANGALORE CITY INSTITUTE",43
4299,1179,12.95962804,77.70139541,"Kala Mandir Marathalli,MARATHAHALLI,IN FRONT OF KALAMANDIRA SILK CENTER",44
4300,4717,12.82686332,77.61635465,HULLAHALLI,36
4301,99,12.924388,77.56484197,"Banashankari BDA Complex,BANASHANKARI 2ND STAGE,BISIDE HDFC BANK",11
4302,49,13.02506832,77.55747722,"Bombay Dyeing,YESHAWANTHAPURA,IN FRONT OF RAGHU MEDICALS",36
4303,410,12.89206462,77.58193557,"Brigade Millenium,R.B.I.LAYOUT,OPPOSITE OF APOLLO PHARMACY",34
4304,1497,13.00917011,77.53826587,"Saraswathipura,SARASWATHI PURAM MAIN ROAD,IN FRONT OF SATHYA SHRUTHI GANAPAHTI TEMPLE",11
4305,2852,13.0746683,77.39941488,"Mallapuara Tavare kere,MALLAPURA,BESIDE PROVISION STORE",3
4306,5168,12.97119,77.65874,BEML Gate,6
4307,2874,13.04176794,77.44824231,"Kadirenahalli Village,KADIRENAHALLI,BESIDE RESIDENTIAL AREA",43
4308,1858,12.94048485,77.57606427,Krishna Rao Park,6
4309,1340,12.75757556,77.77411605,"Ballur Cross,ATTIBELE POST-ANEKAL TALUK,BESIDE INDIAN OIL PETROL BANK, M.D.R.FUEL STATION",28
4310,454,13.01249882,77.54390641,"Mahalakshmi layout,MAHALAKSHMI LAYOUT,IN FRONT OF CHETHANA CLINIC, DCB BANK ATM",24
4311,2331,12.85024626,77.42426588,"Tibetian College,HEJJALA,IN FRONT OF DALAILAMA EDUCATION INSTITUTES",7
4312,1632,13.03297,77.59131,Anandanagar,39
4313,2645,12.95818325,77.35178497,"Gangappana halli,IN FRONT OF MILK DAIRY",39
4314,1017,12.80361325,77.3981576,"Byramangala Cross,BIDADI,IN FRONT OF TYAGARAJU CENTRAL SCHOOL",28
4315,1227,12.99430687,77.56918567,"MDBlock,MALLESHWARAM,BESIDE MUTHUMARIAMMA TEMPLE",13
4316,2981,13.17180059,77.50266092,"Koli Farm Hesarugatta Road,HESARAGHATTA,BESIDE ANJANEYA TEMPLE",17
4317,4485,12.95675145,77.74569109,"Varthuru Kodi,WHITEFIELD,BESIDE MANAPURAM GOLD LOAN (LEFT SIDE)",45
4318,340,12.97426101,77.61214091,Ele B Stn,45
4319,3096,13.12590795,77.4167288,"Bommshetty Halli Gate,IN FRONT OF SHANIMAHATMA TEMPLE",9
4320,235,12.96223451,77.61915074,"ASC Center,ASTINTOWN CROSS",17
4321,4017,13.21279089,77.75494422,"Channenahalli Gate,CHANNAHALLI,OPPOSITE OF MARUTHI TAILOR",42
4322,3202,13.1726,77.41462,Uddi Chikkanahalli Gate,44
4323,1626,12.93728339,77.61836939,"Koramangala Kalyana Mantapa,KORAMANGALA,IN FRONT OF BBMP PARK",44
4324,939,13.01590612,77.57259689,"Sadashivanagara Police Station,SADASHIVA NAGARA,BESIDE OPEN AREA",31
4325,1478,12.98521447,77.5444131,"Dasarahalli Kere,BASAVESHWARANAGARA,IN FRONT OF INDIAN OIL PETROL BUNK",22
4326,1200,12.91189777,77.62612268,Roopena Agrahar,22
4327,5194,13.068492,77.560412,Nanjappa Circle,34
4328,1291,12.93190507,77.53285326,"D Souza Nagara,HOSKEREHALLI,IN FRONT OF R.K.S.STEELS & CEMENTS",2
4329,2288,12.89180552,77.52125042,"Kariyana Palya,KARIYANAPALYA,BESIDE MARIYAMMA TEMPLE",11
4330,139,12.91747,77.62423,Central Silk Board,43
4331,3364,13.08619821,77.52883005,"Lakshmipura MS Palya,LAKSHMIPURA,BESIDE ANGANAWADI KENDRA",6
4332,2893,13.02521561,77.5113074,NTTF,33
4333,5044,12.710846,77.641383,Nagayyanadoddi,14
4334,1139,12.916678,77.561134,Petrol Bunk,1
4335,2466,12.88606981,77.38386725,"Uddandalli ,UDDANDAHALLI,IN FRONT OF FLAG MAST",28
4336,4616,12.94360687,77.65372099,"BNagasandra,B.NAGASANDRA,BACK SIDE OF SHRI CHOUDESHWARI DEVI TEMPLE",33
4337,2556,12.8736345,77.37831875,"Bhimappana Palya,MAYASANDRA,IN FRONT OF PUMP HOUSE",9
4338,3810,13.07271787,77.73708763,Premium Farm Budigere,31
4339,4753,12.81934072,77.65075681,"JJN THIMMAREDDY LAYOUT,HULIMANGALA POST & JIGANI HUBLI,BEHIND SHRI BALAMURI VINAYAKA TEMPLE",35
4340,3091,13.11037747,77.44384028,"Mathahalli cross,MATTHAHALLI,IN FRONT OF LAKSHMI BAKERY",17
4341,686,12.96569854,77.65787584,"Jeevan Bhimanagara Bus stand,HAL 3RD STAGE,OPPOSITE OF LIC OF INDIA",38
4342,4068,13.0119469,77.66783441,"Police Station Ramamurthinagar,RAMAMURTHI NAGARA,OPPOSITE OF POLICE STATION",36
4343,3415,13.04581,77.5412,Sharada Nagara,24
4344,5020,12.704052,77.568831,Kariyappanadoddi,8
4345,1551,13.00922435,77.56312285,"Malleshwaram 18th Cross,MALLESHWARAM,BESIDE RATHNAM COMPLEX & BABA BED SHOP",5
4346,2165,12.91199181,77.44312197,"Bettana Palya,BETTANAPALYA,IN FRONT OF AYYAPPA & SHANIMAHATHMA TEMPLE",36
4347,4615,12.94591122,77.64919498,"Challaghatta ,CHALLAGHATTA,OPPOSITE OF SRINIDHI SAGAR HOTEL",2
4348,436,12.93894562,77.60969542,Audugudi Police Station,10
4349,3551,13.14461052,77.60344558,"Sugatta,BESIDE ALADAMARA",22
4350,377,12.96162,77.56075,Sirsi Circle,10
4351,5256,13.20973252,77.45187114,Kodiyala,23
4352,3486,13.18235586,77.67305965,"Muttugada Halli Chikka jala,MUTHUGADAHALLI,IN FRONT OF RESIDENTIAL AREA",28
4353,2457,12.84132695,77.32757861,"Rampura,RAMPURA,IN FRONT OF ANGANAVADI KENDRA",18
4354,4520,12.91284046,77.79452025,Gonighattapura,42
4355,3704,13.0678972,77.61671416,"Telecom Layout,TELECOM LAYOUT,BESIDE PARK",12
4356,2140,12.93424125,77.44822655,"Byrohalli Cross,SULIKERE,BESIDE OPEN AREA",38
4357,2468,12.87722961,77.34637136,"Shanthi Nagara,BESIDE OPEN AREA",10
4358,3643,13.17144942,77.55781119,"SRI BANASHANKRI LAYOUT,BANASHANKARI LAYOUT,BESIDE OPEN AREA",25
4359,2673,12.96127212,77.3247909,Shanubhogana Halli,23
4360,5124,13.20622199,77.8343985,BENDIGANAHALLI CROSS,44
4361,5294,13.01455853,77.59686749,"Kabhir Ashram,Besides Meenakshi Apartments",12
4362,5066,12.90846411,77.53823057,"Arehalli Gate,AREHALLI,IN FRONT OF SRI LAKSHMI STORES",21
4363,1624,12.93966396,77.60969673,Audugodi Police Station,14
4364,1085,12.9708043,77.56643957,"Binni Mill,COTTONPET,IN FRONT OF AYYAPPA TEMPLE",24
4365,2245,12.95707,77.49535,Jnana Jyothi Nagara 2nd Phase,8
4366,2905,13.11580779,77.48273009,"Huruli Chikkanahalli,HURALI CHICKKANAHALLI,BESIDE SRI LAKSHMI TRADERS",39
4367,3157,12.99131,77.55777,Navrang,41
4368,1946,12.79428067,77.48915548,"Nawkal palya,NOWKAL PALYA,IN FRONT OF GOVT.HIGHER PRIMARY SCHOOL",20
4369,2191,13.0446482,77.39271205,"Lakkenahalli,LAKKENAHALLI,BESIDE ASHWATHA KATTE",6
4370,4767,12.79366049,77.65138756,"Bandenallasandra,JIGANI HUBLI,OPPOSITE OF GOVERNMENT JUNIOR PRIMARY SCHOOL",5
4371,1366,13.02069,77.5929,RT Nagara Post Office,30
4372,4579,12.93989804,77.76073599,"Maduranagar Hostel,MADHURA NAGARA,OPPOSITE OF HOSTEL (GOVERNMENT)",18
4373,3982,13.24837278,77.71563382,"Devanahalli,DEVANAHALLI,IN FRONT OF VIJAYASHREE HOTEL",5
4374,4107,13.0337011,77.67470668,"Kalkere,KALKERE,IN FRONT OF CHANDRU MEDICALS",31
4375,1231,13.01776752,77.55797879,"Yeshwanthpura Circle,YESHAWANTHAPURA,OPPOSITE YESHAWANTHAPURA POLICE STATION",42
4376,5312,12.98587547,77.5115982,"Vokkaligara School,KOTTIGEPALYA,OPPOSITE OKKALIGARASANGA SCHOOL, SRIGANDHA KAVALU",9
4377,4181,12.99306739,77.70589692,"Bhorka Steel,GARUDACHAR PALYA,IN FRONT OF ABB. BHORUKA TECH PARK",19
4378,4922,12.78570566,77.7506707,"Yadavanahalli Gate,ATTIBELE HOBLI,IN FRONT OF SYNDICATE BANK",4
4379,4805,12.86156166,77.70521109,"Huskur,SARJAPURA,OPPOSITE OF SRI MADDORAMMA DEVI TEMPLE",3
4380,3848,12.97388356,77.59551739,"Museum Kasturba Road,OPPOSITE OF UB TOWER",3
4381,157,12.978018,77.628324,Halasur,8
4382,5261,12.91646512,77.62299053,"Silk Board Attibele Road,MADIWALA,OPPOSITE OF BANK OF INDIA & FLYOVER",26
4383,872,13.04367882,77.59050631,"Hebbala Bridge,HEBBALA,BESIDE LAKE",6
4384,3732,13.06378871,77.57168658,"Virupakshapura,VIRUPAKSHAPURA,BESIDE OPEN AREA",26
4385,2180,12.94201538,77.41570552,"Halabavi Palya,GULAGANJANAHALLI,IN FRONT OF GOVT. SCHOOL",13
4386,3221,13.01928498,77.35079918,"Sondekoppa Cross,BESIDE OPEN AREA",23
4387,275,12.89651799,77.60008346,IIM Appolo Hospital,12
4388,4370,13.24440384,77.71306173,"Prashanthnagara,DEVANAHALLI,IN FRONT OF SINCHANA",22
4389,3735,13.12190878,77.62575095,"Kattigenahalli,KOTTIGENAHALLI,BESIDE RAGHAVENDRA DARSHINI",13
4390,3503,13.04932609,77.59288138,"Military Dairy Farm,HEBBALA,BESIDE ESTEEM MALL",11
4391,4008,13.279004,77.689704,Bidaluru,5
4392,4314,13.03621825,77.7089262,Kittaganur Cross,14
4393,2192,13.06433662,77.39369441,"Bairegowdana Halli Colony,BYRE GOWDANAHALLI COLONY,BESIDE PETTY SHOP",4
4394,3492,13.16111,77.62679,"Vidya Nagara Cross,IN FRONT OF SHIVALINGESWARA BAKERY",38
4395,2112,12.95861,77.49554,Balaji Badavane,23
4396,1951,12.7426274,77.44870835,"Hosur,HOSURU,IN FRONT OF MILK DAIRY",16
4397,5185,12.922101,77.559233,Devegowda Petrol Bunk,42
4398,3742,13.13286384,77.6878525,"Gopalapura,GOPALAPURA,BESIDE PITTY SHOP",14
4399,1943,12.75893213,77.49458555,"Nettigere,NETTIGERE,OPPOSITE OF GOVT.HIGHER PRIMARY SCHOOL",33
4400,1972,12.74800552,77.44744998,"Kodipalya,KODIDODDI PALYA,IN FRONT OF KODIPALYA KERE",46
4401,1174,12.99647279,77.68342688,"B Narayanapura,B.NARAYANA PURA,OPPOSITE OF MORE MEGA STORE",12
4402,1854,12.78238525,77.49944247,"KEB Office Somanahalli,SOMANAHALLI,OPPOSITE OF A.P.S. COLLEGE OF ENGINEERING",14
4403,199,12.96110351,77.71645795,"BEML Gate,KUNDALAHALLI,OPPOSITE OF HYPER CITY",16
4404,2210,12.90632773,77.42870324,"Ashrama Ramohalli,RAMOHALLI,OPPOSITE OF MYTHREYI GURUKULA ASHRAMA",23
4405,181,13.01397068,77.50892345,"Rajagopalanagar Rajni Farms,PEENYA INDUSTRIAL AREA 2ND STAGE,IN FRONT OF MANJUNATHA REFRESHMENT",43
4406,2407,12.88919147,77.43750234,"Subbarayappana Palya Cross,GERUPALYA,NEAR FAURECIA PRIVATE LIMITED",29
4407,3148,13.1283899,77.36746782,"Papabhovipalya Cross,VEERANANJIPURA,BESIDE OPEN AREA",18
4408,3047,13.17631708,77.45279387,"Bandaiahana Palya,BEERAIYAN PALYA,BESIDE WATER TANK",10
4409,1558,12.98865338,77.56649866,"Gandhi school,BASHYAM CIRCLE, SRIRAMPURA,BESIDE SANJEEVINI NURSING HOME",37
4410,2910,13.0497029,77.53791611,"HMT Shopping Complex,H.M.T.,OPPOSITE OF H.M.T.QUARTERS",5
4411,198,12.95823549,77.71556402,"Kundalahalli Gate,KUNDALAHALLI,OPPOSITE OF HYPER CITY",11
4412,4931,12.75910077,77.69018426,"Chowdeshwari Temple Cross,ANEKAL TALUK,IN FRONT OF T.B.C.BRICKS FACTORY",43
4413,266,12.86140535,77.78545953,Sarjapura Bus Stand,13
4414,1841,12.8694189,77.53683493,Thalaghattapura,27
4415,2613,12.95962175,77.52037522,"Nagarabhavi Circle,CHANDRA LAYOUT,BESIDE OPEN AREA, NEAR SRI BALAJI SENATE",14
4416,3067,13.10919121,77.49164695,"Shabari Nagara,SHABARI NAGARA,BESIDE OPEN AREA",16
4417,559,12.98819096,77.73213763,"Big Bazaar,OPPOSITE OF BIG BAZAAR",21
4418,4274,12.95708334,77.86291997,Banarahalli,27
4419,2757,12.95038928,77.35743573,"Hosapalya,BESIDE OPEN AREA",22
4420,4114,13.02128019,77.67911807,"Koudenahalli Cross,RAMAMURTHI NAGARA,OPPOSITE OF BHAGYALAKSHMI GLASS & PLY WOODS",17
4421,901,13.08471319,77.62766979,Chokkanahalli,15
4422,2263,12.87617689,77.48025818,"HGollahalli,H. GOLLAHALLI,IN FRONT OF GOVT. MIDDLE SCHOOL",9
4423,584,12.95056332,77.53801073,BHEL Gate,26
4424,4028,13.26439099,77.80910211,"Darmapura,DHARMAPURA,BESIDE V.C.B. BRICKS WORKS",23
4425,2294,12.97549733,77.54850707,"Magadi Road TollGate,RAJAJINAGARA INDUSTRIAL TOWN,BESIDE GANAPATHI SERCVICE STATION",16
4426,1070,13.05376913,77.76186063,Kattumnallur Gate,12
4427,4379,13.03594607,77.79355138,"High School Pujena Agrahara,PUJENA AGRAHARA,IN FRONT OF GOVT.HIGH SCHOOL",8
4428,2596,12.97782,77.51641,Ramakrishnappa Layout,17
4429,3799,13.12821234,77.64696962,"Sathanur Colony,SATHANURU,BESIDE GOVT PRIMARY SCHOOL",7
4430,2324,12.80680465,77.42874171,"Channegowdana Doddi,CHANNE GOWDANA DODDI,BESIDE GOVERNMENT PRIMARY SCHOOL",34
4431,3417,13.04851,77.53566,HMT watch factory,46
4432,1915,12.8304041,77.48561473,"Banjara Palya,BANJARPALYA,IN FRONT OF DOOR NO 11",4
4433,1806,12.887464,77.551486,Maruthinagara,24
4434,1214,12.913952,77.609999,BTM Layout 7th Main,29
4435,3050,13.17779986,77.43436192,"Kallodu,KALLODU,BESIDE GOVERNMENT PRIMARY SCHOOL",16
4436,232,12.92633403,77.56987799,"Post Office,BANASHANKARI, 2ND STAGE,OPPOSITE POST OFFICE, BANASHANKARI, 2ND STAGE",24
4437,2490,12.86406166,77.45715474,"Devagere Cross,DEVAGERE CROSS,OPPOSITE OF SHWETHA HOME SOLUTION",12
4438,2438,12.89410825,77.3779194,"Byalalu Janatha Colony,BYALALU,OPPOSITE OF GOVERNMENT MIDDLE SCHOOL",30
4439,969,12.99171977,77.60226777,"Bamboo Bazaar,SHIVAJI NAGARA,BESIDE HKBK DEGREE COLLEGE",14
4440,2291,12.92697248,77.52007892,"Devadiga Soudha,RAJESHWARI NAGARA IDEAL HOMES TOWNSHIP,IN FRONT OF MONISH CORNER HOTEL",25
4441,1621,12.99972405,77.58429704,"RM Guttahalli,PALACE GUTTAHALLI,BESIDE OPEN AREA",17
4442,3362,13.09916628,77.53880995,"Rainbow Layout,RAINBOW LAYOUT,BESIDE RESIDENTIAL AREA",25
4443,2303,12.83453412,77.41444449,"Manchanayakanahalli,MANCHANAYAKANAHALLI,IN FRONT OF ANANYA LUNCH HOME",17
4444,2247,12.95821393,77.50332264,"Mallathahalli,MALLATHAHALLI,BESIDE BHAGAVAN BUDDA HOMEOPATHIC MEDICAL COLLEGE",33
4445,5133,13.15273284,77.90371821,SHIVANAPURA,20
4446,4171,12.99708531,77.69076175,"MAHADEVAPURA,HOODI,OPPOSITE OF SRI SATHYA KALYANA MANTAPA",5
4447,3017,13.19769375,77.50031164,"Sonnenahalli,SONNENAHALLI,BESIDE MILK DAIRY",18
4448,2617,12.97864,77.50178,Srigandha kaval,16
4449,121,12.95663685,77.67562008,Helicopter Division,22
4450,2195,13.07837957,77.39271235,"Lakshmi Devastana Nelamangala,NELAMANGALA,BESIDE OPEN AREA",44
4451,4952,12.87985,77.61003,Avani Shringeri Nagara,13
4452,2088,12.71140049,77.69935518,"Chowdareddy Circle,ANEKAL,IN FRONT OF CORPORATION BANK",1
4453,2886,13.02908295,77.4978711,"Gruhalaxmi layout,GRUHALAKSHMI LAYOUT,BESIDE GANAPATHI TRADERS",35
4454,1651,13.00054623,77.59967121,"YMCA Nandi Durga Road,BENSON TOWN,BESIDE ANJANEYA TEMPLE",11
4455,3471,13.07882075,77.78753685,"Hosakote Bus Stand,HOSAKOTE,BESIDE PETROL BUNK",7
4456,5130,13.11910332,77.8873301,Mugabala,6
4457,5315,12.96303137,77.50509888,"Kengunte Ambedkar College,KENGUNTE, MALLATHAHALLI,BESIDE AMBEDKAR COLLEGE",12
4458,1748,12.98551044,77.54914544,"Dhobhi Ghatt,RAJAJINAGARA INDUSTRIAL TOWN,BESIDE VISHNU MOTORS",8
4459,2271,12.88060273,77.50545711,"Dasegowdana Palya,IN FRONT OF S.L.V. REAL ESTATE",32
4460,287,12.93557206,77.60149512,Bangalore Dairy Circle,37
4461,108,12.90515955,77.54343141,"Uttarahalli,UTHARAHALLI,BESIDE BMTC MAIN BUS STAND",12
